Lat_Lon,Crime_Rating
"(40.74214963000002, -73.98705691799995)",11.6
"(40.742152809, -74.008204102)",208.6
"(40.74215280900006, -74.008204102)",29.8
"(40.74219698, -73.97468255)",123.2
"(40.742196980000074, -73.97468254999995)",39.7
"(40.742210574, -74.006201259)",64.6
"(40.742210574000076, -74.00620125899997)",19.9
"(40.742212970000026, -73.98909945199993)",7.0
"(40.742224363, -73.995158522)",92.0
"(40.74222436300005, -73.99515852199994)",11.6
"(40.742235405, -73.997009804)",79.8
"(40.742237852, -73.991192516)",205.7
"(40.742237852000066, -73.99119251599996)",95.3
"(40.742240738, -73.993292803)",186.5
"(40.74224073800008, -73.99329280299997)",4.5
"(40.742249162, -73.998857478)",118.3
"(40.742249162000064, -73.99885747799993)",24.0
"(40.742262581, -74.008453118)",8.4
"(40.742262889, -74.000705153)",131.0
"(40.742262889000074, -74.00070515299996)",15.4
"(40.742266217, -73.97767417)",43.1
"(40.74226621700007, -73.97767416999993)",18.6
"(40.742273842, -74.002549219)",176.6
"(40.74227384200003, -74.00254921899995)",52.8
"(40.742284316, -73.988911785)",7.0
"(40.742284346, -73.989229355)",23.0
"(40.742285967, -73.98063694)",78.6
"(40.74228596700004, -73.98063693999995)",27.2
"(40.742292999, -74.004418548)",152.2
"(40.74229299900002, -74.00441854799993)",11.7
"(40.742316326, -73.981658206)",94.5
"(40.74231632600004, -73.98165820599996)",41.1
"(40.742343933, -73.982686691)",53.1
"(40.74234393300003, -73.98268669099998)",17.0
"(40.742360547, -73.983686308)",45.2
"(40.74236054700003, -73.98368630799997)",7.0
"(40.742364165, -74.008052561)",7.0
"(40.742386068, -74.0088104)",33.5
"(40.74238606800003, -74.00881039999997)",11.6
"(40.74242932, -73.984808613)",19.9
"(40.742429320000035, -73.98480861299998)",7.0
"(40.742448662, -73.985819059)",8.5
"(40.74246525, -73.986829506)",16.299999999999997
"(40.742529088000026, -73.99679687499997)",8.5
"(40.742553834, -74.000492239)",58.1
"(40.74255383400003, -74.00049223899998)",20.0
"(40.742562606, -73.977446719)",37.9
"(40.742562606000035, -73.97744671899994)",28.5
"(40.742575252, -73.988828736)",7.1
"(40.742581073, -73.993047372)",30.6
"(40.742581206, -74.004194825)",81.6
"(40.74258120600007, -74.00419482499996)",7.1
"(40.742596086, -73.980413107)",84.7
"(40.74259608600005, -73.98041310699995)",4.5
"(40.74265405500006, -73.98245564899997)",14.0
"(40.742654056, -73.982462866)",65.8
"(40.74265405600005, -73.98246286599993)",11.5
"(40.742663608, -73.998049108)",421.2
"(40.74266360800004, -73.99804910799998)",257.2
"(40.742699299, -73.99865538)",2201.7
"(40.74269929900004, -73.99865537999993)",4.5
"(40.742704532, -74.007799988)",7.0
"(40.742717481, -73.984530673)",54.1
"(40.74271748100006, -73.98453067299994)",4.5
"(40.742741276, -73.978821598)",56.5
"(40.74274127600006, -73.97882159799997)",24.0
"(40.74278087, -73.986598482)",50.5
"(40.742792122, -73.989196794)",7.0
"(40.74281424800005, -74.00881406599996)",8.5
"(40.742820025, -73.996580334)",88.8
"(40.74282002500007, -73.99658033399999)",25.200000000000003
"(40.742822261, -73.988644647)",22.5
"(40.74282226100007, -73.98864464699994)",16.9
"(40.742833658, -74.005703308)",126.8
"(40.742833658000045, -74.00570330799998)",21.0
"(40.742833788, -73.998428024)",215.7
"(40.74283378800004, -73.99842802399996)",71.9
"(40.742841775, -74.007706176)",111.0
"(40.742841775000045, -74.00770617599994)",12.9
"(40.742841912, -73.994710989)",74.8
"(40.74284191200008, -73.99471098899994)",7.1
"(40.742847523, -74.000275715)",103.0
"(40.74284752300008, -74.00027571499999)",11.5
"(40.742858483, -74.002123407)",182.6
"(40.74285848300008, -74.00212340699994)",52.2
"(40.742861738, -73.977208438)",54.8
"(40.742872158, -74.0039711)",207.1
"(40.74287215800007, -74.00397109999993)",34.8
"(40.742903459, -73.980185663)",36.7
"(40.74290345900005, -73.98018566299999)",8.5
"(40.742910428, -73.99280555)",311.6
"(40.742910428000066, -73.99280554999996)",69.0
"(40.74291866300007, -73.99280554899997)",28.299999999999997
"(40.742929499, -73.990795459)",135.5
"(40.74292949900007, -73.99079545899998)",41.6
"(40.742933823, -73.981210547)",47.5
"(40.742933823000044, -73.981210547)",14.8
"(40.742964178, -73.982231823)",85.1
"(40.742980796, -73.98323506)",36.3
"(40.74298079600004, -73.98323505999997)",15.5
"(40.742997406, -73.984234687)",25.7
"(40.74299740600002, -73.98423468699998)",4.5
"(40.743039146, -73.989157057)",56.2
"(40.743046829, -73.984360984)",12.9
"(40.743066174, -73.98536422)",27.1
"(40.74306617400004, -73.98536421999995)",4.5
"(40.743088256, -73.986374676)",4.5
"(40.7431026, -73.974018189)",34.3
"(40.743102600000036, -73.97401818899993)",26.0
"(40.743118564, -73.987395957)",37.2
"(40.74311856400004, -73.98739595699995)",15.5
"(40.743130175, -73.996356573)",32.5
"(40.74313017500003, -73.99635657299996)",4.5
"(40.74314063, -73.988420847)",22.1
"(40.74314063000002, -73.98842084699999)",13.0
"(40.743141212, -74.000062798)",73.3
"(40.743157438, -74.007464424)",64.5
"(40.743163108, -74.003758198)",138.4
"(40.74316310800003, -74.00375819799996)",42.1
"(40.743165286, -73.972123551)",56.8
"(40.74316528600008, -73.97212355099998)",38.1
"(40.743171849, -73.976984588)",38.8
"(40.74317184900008, -73.97698458799994)",7.1
"(40.74319546300006, -73.97206218899998)",7.1
"(40.743213577, -73.979961827)",51.2
"(40.74321357700006, -73.97996182699995)",34.1
"(40.743220213, -73.972257053)",47.7
"(40.743234209, -74.0086409)",84.0
"(40.743234209000036, -74.0086409)",25.200000000000003
"(40.743248017, -73.992563724)",47.8
"(40.74324801700004, -73.992563724)",7.1
"(40.743271555, -73.982011605)",46.0
"(40.743271555000035, -73.98201160499997)",11.6
"(40.743334989, -73.984079429)",144.6
"(40.74333498900006, -73.98407942899996)",30.9
"(40.74334778, -73.978359479)",143.9
"(40.74334778000008, -73.97835947899993)",7.0
"(40.743398386, -73.986147258)",68.2
"(40.74339838600008, -73.98614725799997)",11.5
"(40.743418414, -73.997998563)",119.2
"(40.743418414000075, -73.99799856299995)",39.5
"(40.743420659, -73.989084819)",44.1
"(40.74342065900004, -73.98908481899997)",7.1
"(40.743432155, -73.999849879)",94.9
"(40.74343215500005, -73.99984987899995)",25.7
"(40.74343758, -73.996129201)",142.4
"(40.743437580000034, -73.99612920099996)",4.5
"(40.743445867, -74.001697587)",87.2
"(40.74344586700005, -74.00169758699997)",36.6
"(40.743448381, -73.97376183)",7.0
"(40.743448381000064, -73.97376182999993)",16.299999999999997
"(40.743456804, -74.003541686)",145.7
"(40.74345680400006, -74.00354168599996)",20.0
"(40.743458998, -73.988193438)",35.9
"(40.743458998000044, -73.98819343799995)",18.6
"(40.743470455, -74.005393004)",451.9
"(40.74347045500008, -74.00539300399998)",102.2
"(40.743478588, -74.007240714)",81.3
"(40.743478588000066, -74.00724071399996)",33.6
"(40.743481962, -73.976760735)",73.5
"(40.743511609, -73.994227355)",197.7
"(40.74351160900005, -73.99422735499998)",86.7
"(40.743523694, -73.979734379)",20.7
"(40.743525027, -73.972870423)",43.1
"(40.743551318, -73.980759272)",66.4
"(40.743551318000065, -73.98075927199994)",36.6
"(40.743577371, -73.992321897)",132.0
"(40.74357737100007, -73.99232189699995)",25.7
"(40.743581676, -73.981784166)",17.7
"(40.74358167600008, -73.98178416599995)",18.6
"(40.743598299, -73.982783803)",29.7
"(40.74359829900004, -73.98278380299998)",7.1
"(40.743607892, -73.975187248)",124.0
"(40.74360789200006, -73.97518724799994)",39.7
"(40.743614912, -73.98378344)",27.0
"(40.743615663, -73.990513877)",98.3
"(40.74361566300007, -73.99051387699996)",29.7
"(40.743631958, -73.988604812)",4.5
"(40.743640431, -74.00864817)",7.1
"(40.74366708, -73.983913345)",62.0
"(40.74366708000008, -73.98391334499998)",11.6
"(40.743686429, -73.984916591)",35.1
"(40.743686429000036, -73.98491659099993)",15.6
"(40.743689944, -74.007081949)",25.5
"(40.74368994400004, -74.00708194899995)",27.599999999999998
"(40.74370577, -73.985923447)",15.4
"(40.743723098, -73.999633348)",137.5
"(40.74372309800003, -73.99963334799997)",63.699999999999996
"(40.743736083, -73.986948346)",23.9
"(40.743736083000044, -73.98694834599996)",4.5
"(40.743750498, -74.003328782)",30.0
"(40.743766388, -73.987973246)",74.9
"(40.74376638800004, -73.98797324599997)",15.6
"(40.743772431, -73.995887391)",20.7
"(40.74379141700007, -73.97350907699997)",16.0
"(40.743791418, -73.973512685)",95.6
"(40.74379141800006, -73.97351268499993)",32.8
"(40.743794823, -73.97656214)",15.4
"(40.743804918, -73.989012579)",56.2
"(40.74380491800008, -73.98901257899996)",11.6
"(40.743833812, -73.979510537)",42.5
"(40.74383381200005, -73.97951053699995)",20.799999999999997
"(40.743884768, -73.992098115)",53.3
"(40.74388476800004, -73.99209811499998)",9.2
"(40.743889053, -73.981560335)",116.1
"(40.74388905300003, -73.98156033499998)",8.5
"(40.743900776, -73.971697401)",7.0
"(40.74390077600003, -73.97169740099997)",20.6
"(40.743952495, -73.983628177)",139.4
"(40.74395249500003, -73.98362817699996)",18.6
"(40.743968009, -73.977911783)",107.7
"(40.74396800900007, -73.97791178299997)",31.2
"(40.74401404100007, -73.99941681699994)",7.1
"(40.744015899, -73.985696025)",131.0
"(40.74401589900003, -73.98569602499998)",8.4
"(40.744016786, -73.999424035)",126.0
"(40.74401678600003, -73.99942403499993)",45.2
"(40.744024707, -74.008500257)",16.8
"(40.744024707000044, -74.008500257)",4.5
"(40.744030504, -74.001271759)",86.0
"(40.74403050400008, -74.00127175899996)",14.1
"(40.744038719, -73.997551049)",154.3
"(40.74403871900005, -73.99755104899998)",41.0
"(40.744041447, -74.003119483)",84.5
"(40.74404144700002, -74.00311948299998)",15.4
"(40.744055106, -74.0049636)",133.0
"(40.74405510600008, -74.00496359999994)",7.1
"(40.744068736, -74.006811326)",177.4
"(40.74406873600003, -74.00681132599993)",4.5
"(40.744073775, -73.987749441)",50.4
"(40.74407377500006, -73.98774944099996)",15.4
"(40.744099446, -73.976349111)",70.5
"(40.744099446000064, -73.97634911099993)",16.9
"(40.744107281, -73.995645579)",187.1
"(40.744107281000026, -73.99564557899998)",16.1
"(40.744143927, -73.979283085)",28.2
"(40.74414392700004, -73.97928308499998)",7.0
"(40.744151173, -73.974367839)",54.9
"(40.74415117300003, -73.97436783899997)",40.2
"(40.74416881, -73.980311598)",27.9
"(40.744168810000076, -73.98031159799996)",8.5
"(40.744172707, -73.988940342)",22.6
"(40.74417270700008, -73.98894034199996)",7.0
"(40.744173068, -73.993740104)",140.0
"(40.744173068000066, -73.99374010399998)",8.5
"(40.7441809, -73.9723577)",9.2
"(40.74418090000006, -73.97235769999998)",8.5
"(40.744194909, -73.99187072)",104.9
"(40.744194909000036, -73.99187071999995)",16.1
"(40.744199173, -73.9813365)",41.1
"(40.74419917300003, -73.98133649999993)",7.0
"(40.7442158, -73.982336146)",96.0
"(40.74421580000006, -73.98233614599997)",8.5
"(40.744232418, -73.983335793)",24.7
"(40.74423241800002, -73.98333579299998)",15.6
"(40.744284586, -73.983462089)",9.2
"(40.744306684, -73.984465345)",4.5
"(40.744307138, -73.98830877)",24.0
"(40.74430713800007, -73.98830876999993)",14.0
"(40.744307316, -73.990217852)",75.5
"(40.74430731600006, -73.99021785199994)",20.1
"(40.744326028, -73.985472209)",18.7
"(40.744326941, -73.999196675)",69.2
"(40.74432694100005, -73.99919667499995)",7.1
"(40.744335142, -74.002906575)",15.4
"(40.74433514200007, -74.00290657499993)",7.0
"(40.7443536, -73.986497118)",102.7
"(40.744353600000075, -73.986497118)",28.4
"(40.744362437, -74.006598434)",98.8
"(40.74436243700006, -74.00659843399995)",39.6
"(40.744381163, -73.987522027)",15.5
"(40.74438116300007, -73.98752202699995)",7.1
"(40.744392504, -74.008500304)",7.2
"(40.744411779, -74.007619745)",16.9
"(40.744436642, -73.995400154)",16.9
"(40.74443664200004, -73.99540015399998)",32.5
"(40.744447984, -73.976125239)",43.9
"(40.74444798400003, -73.97612523899994)",35.2
"(40.744451299, -73.97905924)",64.1
"(40.74445129900005, -73.97905923999997)",20.0
"(40.744458279, -73.973028833)",20.5
"(40.74445827900007, -73.97302883299993)",24.5
"(40.744502305, -73.991646934)",43.7
"(40.744502305000026, -73.99164693399997)",15.5
"(40.744506549, -73.981109056)",33.0
"(40.74450654900005, -73.98110905599998)",13.0
"(40.744513668, -73.975226608)",4.5
"(40.744540497, -73.988871712)",56.4
"(40.74454049700007, -73.98887171199993)",30.2
"(40.744569998, -73.983176918)",158.1
"(40.74456999800003, -73.98317691799997)",7.0
"(40.744570414, -73.971372319)",20.0
"(40.74457041400007, -73.97137231899995)",13.0
"(40.744585495, -73.977485732)",97.0
"(40.744585495000074, -73.97748573199993)",39.6
"(40.744615139, -74.000842314)",81.5
"(40.744615139000075, -74.00084231399995)",38.9
"(40.744628835, -74.002693665)",66.5
"(40.74462883500007, -74.00269366499998)",14.1
"(40.744636156, -73.985244783)",98.9
"(40.744637096, -73.998972921)",69.0
"(40.74463709600008, -73.99897292099996)",4.5
"(40.744639755, -74.004541406)",166.9
"(40.74463975500004, -74.00454140599999)",7.1
"(40.744650975, -73.975554965)",22.1
"(40.744653392, -74.00638554)",100.0
"(40.744688551, -73.98729822)",48.4
"(40.74468855100001, -73.98729821999996)",16.9
"(40.744705683, -73.997067435)",175.1
"(40.74470568300006, -73.99706743499998)",87.6
"(40.744713651, -74.008352381)",8.5
"(40.744732862, -74.008381254)",36.8
"(40.74473286200004, -74.00838125399997)",8.5
"(40.744758671, -73.978835393)",63.8
"(40.744758671000056, -73.97883539299994)",20.0
"(40.744771492, -73.995161946)",81.4
"(40.74477149200004, -73.99516194599995)",11.6
"(40.744788283, -73.975883321)",143.4
"(40.74478828300005, -73.97588332099998)",36.2
"(40.744789047, -73.979860304)",21.0
"(40.74478904700004, -73.97986030399994)",21.0
"(40.744793357, -73.993292546)",226.0
"(40.74479335700005, -73.99329254599996)",83.4
"(40.744809701, -73.991419535)",178.0
"(40.74480970100007, -73.99141953499998)",22.5
"(40.744813924, -73.980885219)",33.4
"(40.74481392400003, -73.98088521899997)",8.5
"(40.744820784, -73.9738876)",21.3
"(40.74482078400007, -73.97388759999996)",7.0
"(40.74482308, -73.971974893)",8.5
"(40.744833299, -73.981884872)",60.2
"(40.74483329900005, -73.98188487199997)",8.5
"(40.744848476, -73.974988298)",33.6
"(40.74484992, -73.982884528)",22.5
"(40.744849920000036, -73.98288452799993)",8.5
"(40.744902089, -73.983010825)",35.5
"(40.74490208900005, -73.98301082499995)",14.1
"(40.744919266, -73.988799472)",125.8
"(40.74491926600007, -73.98879947199998)",30.4
"(40.744922528, -74.002480752)",24.1
"(40.74492252800008, -74.00248075199994)",7.0
"(40.74492419, -73.98401409)",41.4
"(40.744943539, -73.985020965)",7.0
"(40.744947092, -74.006172643)",22.5
"(40.744969208, -73.998731121)",39.9
"(40.74496920800004, -73.99873112099993)",7.0
"(40.744971115, -73.986045882)",22.5
"(40.744971115000055, -73.98604588199998)",4.5
"(40.744985243, -73.989918216)",124.5
"(40.74498524300003, -73.98991821599996)",20.7
"(40.744993295, -73.988016331)",57.5
"(40.74499329500002, -73.98801633099998)",15.5
"(40.744998683, -73.987074409)",15.5
"(40.74499868300006, -73.98707440899994)",14.3
"(40.745032053000045, -74.00819002099996)",8.5
"(40.74506604, -73.978607935)",91.0
"(40.74506604000004, -73.97860793499996)",16.0
"(40.745075741, -73.972577472)",29.8
"(40.74507574100004, -73.97257747199995)",15.4
"(40.745081639, -73.994934562)",14.0
"(40.74508163900003, -73.99493456199998)",17.9
"(40.745101336, -73.976623031)",63.9
"(40.74510133600006, -73.97662303099996)",7.1
"(40.745113725000074, -73.97077300899997)",7.1
"(40.745119841, -73.991195744)",19.9
"(40.74511984100008, -73.99119574399998)",16.1
"(40.745120346, -73.975637797)",31.7
"(40.745122677, -74.007504342)",8.5
"(40.745124044, -73.980661378)",103.6
"(40.74512404400008, -73.98066137799998)",4.5
"(40.74518328400006, -73.97474998399997)",8.4
"(40.745187501, -73.982729259)",70.9
"(40.74518750100003, -73.98272925899995)",36.9
"(40.745190617, -73.970928158)",20.5
"(40.74519061700005, -73.97092815799994)",11.5
"(40.745216221, -74.002267838)",64.5
"(40.74521622100008, -74.00226783799998)",11.5
"(40.745227149, -74.004115596)",91.9
"(40.74522714900007, -74.00411559599996)",8.5
"(40.745235456, -74.000394819)",140.2
"(40.745235456000046, -74.00039481899995)",29.5
"(40.745238047, -74.005959745)",27.0
"(40.745250921, -73.984793534)",85.9
"(40.745250921000036, -73.98479353399993)",12.9
"(40.74529529, -73.988730839)",171.2
"(40.74529529000005, -73.98873083899997)",35.3
"(40.74530132, -73.998489317)",169.3
"(40.745301320000074, -73.99848931699995)",44.3
"(40.745308814, -73.986846989)",76.7
"(40.745308814000055, -73.98684698899994)",4.5
"(40.745317846, -73.975071126)",21.3
"(40.745317846000034, -73.975071126)",8.4
"(40.745364409, -73.996583812)",108.39999999999999
"(40.74536440900005, -73.99658381199998)",4.5
"(40.74538309900004, -73.97234998399993)",25.5
"(40.745391786, -73.994710787)",92.1
"(40.74539178600002, -73.99471078699997)",32.8
"(40.745400855, -73.97836603)",45.7
"(40.745403791, -73.979409004)",81.3
"(40.74540379100006, -73.97940900399993)",38.3
"(40.745410898, -73.992841369)",104.5
"(40.745410898000046, -73.99284136899996)",15.6
"(40.745411641, -73.97736275)",7.1
"(40.74542455200003, -74.00820089599993)",4.5
"(40.745429979, -73.990968342)",155.3
"(40.745434161, -73.980433927)",23.9
"(40.745435528, -74.008244204)",85.4
"(40.745443743, -73.973454286)",25.3
"(40.745450796, -73.9814372)",44.1
"(40.74545079600006, -73.98143719999997)",15.6
"(40.745452409, -73.975395878)",74.7
"(40.745470166, -73.982436863)",29.7
"(40.74547016600008, -73.98243686299998)",34.6
"(40.745498883, -73.974540548)",374.40000000000003
"(40.745523637, -74.002040486)",16.9
"(40.745523637000076, -74.00204048599994)",14.0
"(40.745525081, -73.982570379)",15.4
"(40.745531745, -74.005746846)",15.4
"(40.745538951, -73.983566436)",62.2
"(40.745561049, -73.984569711)",23.1
"(40.74556104900005, -73.98456971099995)",20.1
"(40.745573655, -73.977741631)",43.8
"(40.74557365500005, -73.97774163099997)",8.4
"(40.745591374, -73.985594637)",63.7
"(40.74559137400007, -73.98559463699996)",9.2
"(40.745618945, -73.986619565)",39.3
"(40.74561894500005, -73.98661956499996)",13.0
"(40.745630687, -73.998247512)",33.3
"(40.74563068700007, -73.99824751199996)",14.1
"(40.745668569, -73.988662207)",57.5
"(40.74566856900003, -73.98866220699995)",7.1
"(40.745671404, -73.98962218)",37.0
"(40.74567140400006, -73.98962217999998)",30.0
"(40.745676707, -73.987720275)",84.0
"(40.74567670700003, -73.98772027499997)",14.2
"(40.745693201, -73.972122493)",43.4
"(40.745693201000044, -73.97212249299997)",20.6
"(40.745701932, -73.994487009)",36.2
"(40.74570193200003, -73.99448700899995)",20.5
"(40.745727231, -73.977077537)",16.8
"(40.745732924, -73.978124124)",159.9
"(40.74573292400004, -73.97812412399996)",7.0
"(40.745735669000055, -73.97812412399996)",16.299999999999997
"(40.745740119, -73.990744546)",32.7
"(40.74574011900006, -73.99074454599996)",8.5
